"","Shew_HL_HO2","C_lim_CC","Lactate_CC","FC.HLHO.div.C_Lim","FC.HLHO.div.lact","FC.C_lim.div.lac","W3181","X","Genome.count","PMID","Product.Descriptor","GENE","Alias","Role","Regulated.by","Essentiality.Class.in.MR.1","FIG.Function","FIG.Subsystem","CAZY","family","Merops.family","cofactor..organic.","cofactor..inorganic","substrate","Transport.Family","EC.NUMBER","evolution","Genome.count.1","Localization","Group.ID"
"2135",18.6092339055281,4.80422895752804,21.6114381903659,3.87351103996993,0.861082624007127,0.222300289097359,"W3181_2135",NA,17,"","sodium:proton antiporter NhaC family","","","","","Unknown","Na+/H+ antiporter NhaC","","","","","","","","2.A.35","","",1,"IM 11 TM","Shw01962"
"2136",61.4104718882427,107.294446718126,43.2228763807318,0.572354616353765,1.42078632961176,2.48235322825384,"W3181_2136",NA,22,"","PLP-dependent aminotransferase YfbQ","yfbQ","","","","Dispensable","Aspartate/tyrosine/aromatic aminotransferase","","","","","pyridoxyl phosphate (PLP)","","","","2.6.1.-","core",1,"cyt","Shw01963"
"2137",10.2350786480404,5.60493378378272,6.75357443448934,1.82608377598582,1.51550541825254,0.829921079296808,"W3181_2137",NA,22,"","5' nucleotidase YfbR","yfbR","","Purine conversions","","Dispensable","Nucleotidase YfbR HD superfamily","Housecleaning nucleoside triphosphate pyrophosphatases","","","","","metal","","","3.1.3.5","core",1,"cyt","Shw01964a"
"2138",19.5396956008045,15.2133916988388,13.5071488689787,1.28437471325319,1.44661880833197,1.12632146475995,"W3181_2138",NA,22,"","deoxyguanosinetriphosphate triphosphohydrolase Dgt","dgt","","Purine conversions","","Dispensable","Deoxyguanosinetriphosphate triphosphohydrolase (EC 3.1.5.1)","Purine conversions","","","","","","","","3.1.5.1","core",1,"cyt","Shw01965"
"2139",163.761258368647,95.2838743243062,263.389402945084,1.71866708328077,0.621745812616428,0.361760470462711,"W3181_2139",NA,22,"","bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase Eda","eda","","Entner-Doudoroff Pathway","","Unknown","4-Hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) / 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)","Entner-Doudoroff Pathway","","","","","","","","4.1.3.16, 4.1.2.14","core",1,"cyt","Shw01966"
"2140",65.1323186693483,36.832422007715,70.2371741186891,1.76834199650801,0.927319748930752,0.524400681973258,"W3181_2140",NA,22,"","6-phosphogluconate dehydratase Edd","edd","","Entner-Doudoroff Pathway","","Dispensable","Phosphogluconate dehydratase (EC 4.2.1.12)","Entner-Doudoroff Pathway","","","","","","","","4.2.1.12","core",1,"cyt","Shw01967"
"2141",67.9237037551775,34.430307528951,113.460050499421,1.97278818082189,0.598657443357336,0.303457537497982,"W3181_2141",NA,22,"","6-phosphogluconolactonase Pgl","pgl","","Entner-Doudoroff Pathway","","Unknown","6-phosphogluconolactonase (EC 3.1.1.31) eukaryotic type","Entner-Doudoroff Pathway; <br>Pentose phosphate pathway","","","","","","","","3.1.1.31","core",1,"cyt","Shw01968"
"2142",34.427082725227,18.4162110038575,52.6778805890168,1.86939011059418,0.653539632579768,0.349600454648838,"W3181_2142",NA,22,"","glucose-6-phosphate 1-dehydrogenase Zwf","zwf","","Entner-Doudoroff Pathway","","Dispensable Unclear In Ecoli","Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)","Entner-Doudoroff Pathway; <br>Pentose phosphate pathway","","","","","","","","1.1.1.49","core",1,"cyt","Shw01969"
"2143",53.9667783260314,80.0704826254674,68.8864592317912,0.673990920954767,0.783416348116288,1.16235445279665,"W3181_2143",NA,22,"","2-keto-3-deoxy-6-phosphogluconate-responsive transcriptional regulator of central carbohydrate metabolism HexR","hexR","","1CP - central C metab","","Dispensable","Phosphogluconate repressor HexR RpiR family","","","rpiR","","","","2-keto-3-deoxy-6-phosphogluconate","","","core",1,"cyt","Shw01970"
"2144",47.4535464590966,20.8183254826215,63.4835996841998,2.27941226582846,0.747493001265761,0.32793234136348,"W3181_2144",NA,22,"","pyruvate kinase II PykA","pykA","","Entner-Doudoroff Pathway","","Dispensable","Pyruvate kinase (EC 2.7.1.40)","Entner-Doudoroff Pathway; <br>Glycerate metabolism; <br>Glycolysis and Gluconeogenesis; <br>Glycolysis and Gluconeogenesis including Archaeal enzymes; <br>Pyruvate metabolism I: anaplerotic reactions PEP","","","","ATP","","","","2.7.1.40","core",1,"cyt","Shw01971"
"2145",0,0,0,1,1,1,"W3181_2145",NA,2,"","ISSpu9 transposase TnpA_ISSpu9 ","tnpA_ISSpu9","","DNA mobilization - IS element","","","transposase Tn5 dimerisation subunit","","","","","","","","","","mobile - ISSpu9",1,"cyt","tnpa_ISSpu9"
"2146",289.373587230962,580.510999034639,128.317914255297,0.498480800040268,2.25513007213656,4.52400588338485,"W3181_2146",NA,22,"","acyl-CoA dehydrogenase FadE1","fadE1","","Isoleucine degradation","","Dispensable","Acyl-CoA dehydrogenase short-chain specific (EC 1.3.99.2)","Isoleucine degradation","","","","","","","","","core",1,"IM 1 TM","Shw01972"
"2147",203.771111265533,562.895492857036,87.7964676483614,0.362005228059778,2.32094885732383,6.41136833786435,"W3181_2147",NA,22,"","transcriptional repressor of fatty acid degradation PsrA","psrA","","1CP|global - FA degradation","","Dispensable","Predicted transcriptional regulator for fatty acid degradation FadQ TetR family","","","TetR","","","","","","","core",1,"cyt","Shw01973"
"2148",126.542790557591,64.0563861003739,132.370058915991,1.97549063038466,0.955977443795667,0.483918996674523,"W3181_2148",NA,18,"","Smr domain protein","","","","","Dispensable Unclear In Ecoli","Smr domain protein","","","","","","","","","","",1,"cyt","Shw01975"
"2149",45.5926230685438,81.6718922779767,49.9764508152211,0.558241296936842,0.912282131380524,1.63420753066167,"W3181_2149",NA,22,"","hypothetical extracytoplasmic protein","","","","","","hypothetical protein","","","","","","","","","","core",1,"peri","Shw01976"
"2150",27.9138508582921,41.636650965243,27.0142977379573,0.670415372302487,1.03329914880855,1.54128200440836,"W3181_2150",NA,22,"","SEC-C domain protein","","","","","Unknown","SEC-C motif domain protein","","","","","","Zn","","","","core",1,"cyt","Shw01977"
"2151",49.3144698496494,100.088103281834,47.2750210414254,0.492710604284175,1.04314009308292,2.11714561045104,"W3181_2151",NA,22,"","bifunctional diguanylate cyclase/phosphodiesterase with GAF and PAS sensory domains","","","Sensory transduction","","Dispensable","Sensory box protein","","","","","","","","","","core",1,"cyt","Shw01978"
"2152",122.820943776485,40.8359461389884,137.772918463582,3.00766739574135,0.891473775442672,0.296400385463146,"W3181_2152",NA,22,"","protein of unknown function DUF406","","","","","Unknown","hypothetical protein","","","","","","","","","","core",1,"cyt","Shw01979"
"2153",3.72184678110562,20.8183254826215,2.70142977379574,0.178777432613997,1.3777321984114,7.70641002204178,"W3181_2153",NA,22,"","30S ribosomal protein S4P","s4P","","translation","","Unknown","Potential queD like 2","","","","","","","","","","core",1,"cyt","Shw01980"
"R0071",10.2350786480404,0,2.70142977379574,83.2120215287841,3.78876354563136,0.0455314445680277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id75",10.2350786480404,0,2.70142977379574,83.2120215287841,3.78876354563136,0.0455314445680277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R0072",63.2713952787955,81.6718922779767,37.8200168331403,0.774702207993985,1.67296052664242,2.15948852266006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id76",63.2713952787955,81.6718922779767,37.8200168331403,0.774702207993985,1.67296052664242,2.15948852266006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R0073",7.44369356221123,0,8.1042893213872,60.5178338391157,0.918488132274269,0.0151771481893426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id77",7.44369356221123,0,8.1042893213872,60.5178338391157,0.918488132274269,0.0151771481893426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154",31.6356976393977,51.2451088802991,48.6257359283232,0.617340821995207,0.65059576036094,1.0538680372023,"W3181_2154",NA,22,"","queuosine biosynthesis radical activating enzyme QueE","queE","","Queuosine Biosynthesis","","Dispensable","Queuosine Biosynthesis QueE Radical SAM","Queuosine-Archaeosine Biosynthesis","","","","SAM","4Fe-4S","","","","core",1,"cyt","Shw01981"
"2155",44.6621613732674,64.8570909266286,40.521446606936,0.688624184883542,1.10218575872912,1.60056208150099,"W3181_2155",NA,22,"","queuosine biosynthesis ATPase QueC","queC","","Queuosine Biosynthesis","","Unknown","Queuosine Biosynthesis QueC ATPase","Queuosine-Archaeosine Biosynthesis","","","","ATP","","","","","core",1,"cyt","Shw01982"
"2156",105.142171566234,84.8747115829954,159.384356653948,1.23879268165076,0.659676857713934,0.532515946764295,"W3181_2156",NA,22,"","rhombosortase","","","","","Unknown","hypothetical protein","","","","","","","","9.B.104","","core",1,"IM 6 TM","Shw01983"
"2157",93.0461695276404,97.6859888030702,99.9529016304422,0.952502714746703,0.930900134061759,0.977320189905507,"W3181_2157",NA,22,"","excinuclease ABC B subunit UvrB","uvrB","","DNA repair","","Dispensable","Excinuclease ABC subunit B","DNA repair UvrABC system","","","","","","","","","core",1,"cyt","Shw01984"
"R0074",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id78",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R0075",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id79",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R0076",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id80",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R0077",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id81",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R0078",15.8178488196989,0,2.70142977379574,128.600396908121,5.85536184324846,0.0455314445680277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id82",15.8178488196989,0,2.70142977379574,128.600396908121,5.85536184324846,0.0455314445680277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158",7.44369356221123,12.0105723938201,27.0142977379573,0.619761766395188,0.275546439682281,0.444600578194718,"W3181_2158",NA,21,"","bifunctional diguanylate cyclase/phosphodiesterase","","","Sensory transduction","","Dispensable","diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains)","","","","","","","","","","core? (check Sben)",1,"IM 2 TM","Shw01985"
"2159",93.0461695276404,76.8676633204487,64.8343145710976,1.2104721999906,1.43513770667854,1.18560154185258,"W3181_2159",NA,22,"","ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfA","rnfA","","","","Unknown","Electron transport complex protein RnfA","Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes","","","","","","","3.D.6.1","","core",1,"IM 6 TM","Shw01986"
"2160",112.585865128445,103.290922586853,71.587889005587,1.08998799031712,1.57269430196019,1.44285470659418,"W3181_2160",NA,22,"","ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfB","rnfB","","","","Unknown","Electron transport complex protein RnfB","Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes","","","","","4Fe-4S","","3.D.6.1","","core",1,"IM 1 TM","Shw01987"
"2161",56.7581634118607,47.2415847490258,32.4171572855488,1.20144494968559,1.75086800214782,1.4573018951938,"W3181_2161",NA,22,"","ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfC","rnfC","","","","Unknown","Electron transport complex protein RnfC","Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes","","","","NAD FMN","4Fe-4S","","3.D.6.1","","core",1,"cyt-IM assoc","Shw01988"
"2162",61.4104718882427,28.8253737451683,28.3650126248552,2.13043107198346,2.16500774036078,1.0162298930165,"W3181_2162",NA,22,"","ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfD","rnfD","","","","Unknown","Electron transport complex protein RnfD","Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes","","","","","","","3.D.6.1","","core",1,"IM 9 TM","Shw01989"
"2163",78.158782403218,71.262729536666,51.327165702119,1.0967694180589,1.52275664034945,1.38840180559052,"W3181_2163",NA,22,"","ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfG","rnfG","","","","Unknown","Electron transport complex protein RnfG","Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes","","","","FMN","","","3.D.6.1","","core",1,"IM 1 TM","Shw01990"
"2164",33.4966210299506,48.8429944015351,28.3650126248552,0.685801954617626,1.18091331292406,1.72194509650018,"W3181_2164",NA,22,"","ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfE","rnfE","","","","Unknown","Electron transport complex protein RnfE","Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes","","","","","","","3.D.6.1","","core",1,"IM 6 TM","Shw01991"
"2165",42.8012379827146,26.4232592664042,25.6635828510595,1.61983188944197,1.66778108228749,1.02960133897724,"W3181_2165",NA,22,"","endonuclease III Nth","nth","","DNA Repair Base Excision","","Unknown","Endonuclease III (EC 4.2.99.18)","DNA Repair Base Excision","","","","","4Fe-4S","","","4.2.99.18","core",1,"cyt","Shw01992"
"2166",72.5760122315595,132.116296332021,71.587889005587,0.54933429294119,1.01380293845367,1.84551183401581,"W3181_2166",NA,10,"","conserved hypothetical protein","","","","","","hypothetical protein","","","","","","","","","","",1,"IM 1 TM","Shw06591"
"2167",76.2978590126652,79.2697777992127,52.6778805890168,0.962508803871315,1.44838513166327,1.50480195696674,"W3181_2167",NA,13,"","putative iron-regulated membrane protein","","","","","","putative iron-regulated membrane protein","","","","","","","","","","",1,"IM 4 TM","Shw06814"
"2168",5.58277017165843,4.80422895752804,5.40285954759147,1.16205331199098,1.03329914880855,0.889201156389437,"W3181_2168",NA,6,"","TonB-dependent siderophore receptor","","","Omp TonB|siderophore (pyoverdin coprogen and ferric-rhodotorulic acid)","","","Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid","Ton and Tol transport systems","","","","","","","1.B.14","","",1,"OM","Shw06047"
"2169",10.2350786480404,25.6225544401496,8.1042893213872,0.399455825996899,1.26292118187712,3.16160411160689,"W3181_2169",NA,20,"","conserved domain protein","","","","","Dispensable","hypothetical protein","","","","","","","","","","mtr core? (check Sben)",1,"cyt","Shw01995"
"2170",5.58277017165843,20.8183254826215,5.40285954759147,0.268166148920995,1.03329914880855,3.85320501102089,"W3181_2170",NA,20,"","REG family ATPase YbiT","ybiT","","","","Dispensable","ABC transporter ATP-binding protein","","","","","ATP","","","3.A.1.120","","paralog to core",1,"cyt","Shw02000a"
"2171",27.9138508582921,16.8148013513482,48.6257359283232,1.66007615998711,0.574055082671418,0.345800449707003,"W3181_2171",NA,3,"","hypothetical protein","","","","","","hypothetical protein","","","","","","","","","","",1,"cyt","Shw04733"
"2172",13.0264637338697,11.2098675675654,14.8578637558765,1.16205331199098,0.876738671716347,0.754473708451643,"W3181_2172",NA,22,"","acetyl-CoA synthetase acetylase YfiQ","yfiQ","","Pyruvate metabolism II: acetyl-CoA acetogenesis from pyruvate","","Dispensable","Protein acetyltransferase","Pyruvate metabolism II: acetyl-CoA acetogenesis from pyruvate","","","","","","","","2.3.1.","core",1,"cyt","Shw01699"
"2173",8.37415525748764,8.00704826254674,18.9100084165701,1.04584798079188,0.442842492346522,0.423429122090208,"W3181_2173",NA,19,"","Ni2+-binding GTPase involved in regulation of NiFe hydrogenase expression and maturation HypB","hypB","","NiFe hydrogenase maturation","","Dispensable","[NiFe] hydrogenase nickel incorporation-associated protein HypB","NiFe hydrogenase maturation","","","","GTP","","","","3.6.5.-","no Sden Swoo",1,"cyt","Shw01677"
"2174",8.37415525748764,0,29.7157275117531,68.0825630690052,0.281808858765969,0.00413922223345706,"W3181_2174",NA,19,"","NiFe hydrogenase assembly chaperone HypC","hypC","","NiFe hydrogenase maturation","","Expected Essential","[NiFe] hydrogenase metallocenter assembly protein HypC","NiFe hydrogenase maturation","","","","","","","","","no Sden Swoo",1,"cyt","Shw01676"
"2175",6.51323186693483,8.80775308880141,17.5592935296723,0.739488471266986,0.370927899572301,0.501600652322246,"W3181_2175",NA,19,"","NiFe hydrogenase expression/formation protein HypD","hypD","","NiFe hydrogenase maturation","","Unknown","[NiFe] hydrogenase metallocenter assembly protein HypD","NiFe hydrogenase maturation","","","","","","","","","no Sden Swoo",1,"cyt","Shw01675"
"2176",11.1655403433169,20.0176206563668,33.7678721724467,0.557785589755669,0.330655727618737,0.592800770926291,"W3181_2176",NA,19,"","NiFe hydrogenase accessory/formation protein HypE","hypE","","NiFe hydrogenase maturation","","Dispensable","[NiFe] hydrogenase metallocenter assembly protein HypE","NiFe hydrogenase maturation","","","","","","","","","no Sden Swoo",1,"cyt","Shw01674"
"2177",6.51323186693483,19.2169158301122,14.8578637558765,0.338932215997369,0.438369335858174,1.29338350020282,"W3181_2177",NA,19,"","NiFe hydrogenase nickel incorporation protein HypA","hypA","","NiFe hydrogenase maturation","","Unknown","[NiFe] hydrogenase nickel incorporation protein HypA","NiFe hydrogenase maturation","","","","","Zn","","","","no Sden Swoo",1,"cyt","Shw01673"
